order_id,customer_name,email,product,category,price,quantity,order_date,shipping_status,country
ORD1854,Carlos Ruiz,user@yahoo.com,Laptop,electronics,1083.45,5,2/17/2025,Shipped,Mexico
ORD1855,Jane Smith,example@outlook.com,Laptop,Electronics,889.23,4,5/3/2024,Delivered,usa
ORD1856,,,Phone,,918.29,4,2/15/2026,delivered,
ORD1857,Jane Smith,,Phone,ELECTRONICS,273.99,4,2/18/2025,Pending,usa
ORD1858,,test@gmail.com,Laptop,Electronics,967.91,5,9/18/2024,delivered,usa
ORD1859,Maria Lopez,example@outlook.com,Keyboard,,106.37,4,NULL,Shipped,
ORD1860,Jane Smith,user@yahoo.com,Keyboard,Electronics,179.69,5,11/13/2024,Delivered,United States
ORD1861,John Doe,user@yahoo.com,Keyboard,electronics,521.26,2,1/9/2026,Canceled,United States
ORD1862,Maria Lopez,user@yahoo.com,Tablet,,96.99,1,7/7/2023,delivered,United States
ORD1863,Carlos Ruiz,example@outlook.com,Tablet,,89.57,1,12/29/2024,delivered,United States
ORD1864,Maria Lopez,user@yahoo.com,Phone,,556.05,3,4/17/2024,Pending,United States
ORD1865,,user@yahoo.com,Tablet,,1187.66,4,12/15/2025,delivered,United States
ORD1866,Jane Smith,,Laptop,ELECTRONICS,,2,7/31/2023,Delivered,Mexico
ORD1867,,test@gmail.com,Phone,electronics,1208.8,5,6/19/2024,Delivered,United States
ORD1868,Carlos Ruiz,user@yahoo.com,Keyboard,electronics,222.94,5,9/10/2023,delivered,United States
ORD1869,John Doe,,Phone,Electronics,444.79,3,3/29/2023,delivered,USA
ORD1870,Jane Smith,example@outlook.com,Laptop,electronics,747.32,1,4/23/2024,Shipped,Mexico
ORD1871,Carlos Ruiz,,Laptop,Electronics,789.82,3,8/11/2023,Shipped,usa
ORD1872,Maria Lopez,example@outlook.com,Laptop,,875.85,4,10/9/2025,delivered,Mexico
ORD1873,Maria Lopez,user@yahoo.com,Tablet,electronics,772.7,2,7/10/2023,Shipped,
,Carlos Ruiz,user@yahoo.com,Monitor,,122.76,5,12/3/2024,delivered,usa
ORD1875,,user@yahoo.com,Keyboard,,,4,10/8/2025,Pending,United States
,,,Keyboard,ELECTRONICS,,5,2/5/2023,Delivered,usa
ORD1877,Carlos Ruiz,test@gmail.com,Monitor,,1306.45,2,NULL,delivered,USA
ORD1878,Carlos Ruiz,example@outlook.com,Tablet,electronics,646.95,5,5/5/2025,Shipped,United States
ORD1879,John Doe,test@gmail.com,Monitor,electronics,1083.34,3,12/8/2025,Pending,
ORD1880,John Doe,,Keyboard,electronics,975.6,4,11/7/2023,Pending,
ORD1881,Carlos Ruiz,,Monitor,Electronics,669.63,5,12/6/2023,Canceled,Mexico
ORD1882,John Doe,user@yahoo.com,Phone,electronics,330.95,3,7/29/2023,Shipped,United States
ORD1883,Jane Smith,example@outlook.com,Keyboard,electronics,670.95,5,10/25/2024,Canceled,
ORD1884,John Doe,user@yahoo.com,Keyboard,electronics,692.2,4,5/22/2025,Shipped,United States
ORD1885,Maria Lopez,,Laptop,Electronics,208.29,4,3/24/2024,Shipped,USA
ORD1886,Maria Lopez,user@yahoo.com,Phone,ELECTRONICS,532.05,3,11/8/2024,Canceled,usa
ORD1887,John Doe,test@gmail.com,Monitor,ELECTRONICS,1492.83,3,3/9/2024,Delivered,
ORD1888,John Doe,user@yahoo.com,Tablet,ELECTRONICS,878.07,4,11/8/2024,Shipped,
ORD1889,,example@outlook.com,Laptop,,1373.36,3,4/24/2024,Shipped,USA
ORD1890,Jane Smith,example@outlook.com,Monitor,Electronics,959.56,2,NULL,Canceled,usa
ORD1891,John Doe,user@yahoo.com,Monitor,Electronics,1301.32,1,12/16/2025,Shipped,
ORD1892,Maria Lopez,user@yahoo.com,Monitor,ELECTRONICS,1151.74,2,4/17/2023,Canceled,usa
ORD1893,Jane Smith,test@gmail.com,Laptop,Electronics,351.95,1,5/13/2024,Pending,usa
ORD1894,,example@outlook.com,Monitor,electronics,956.87,3,6/9/2023,Shipped,
ORD1895,Maria Lopez,test@gmail.com,Laptop,,538.55,3,4/22/2024,Shipped,
ORD1896,John Doe,test@gmail.com,Monitor,Electronics,569.73,3,12/25/2023,Shipped,Mexico
ORD1897,Carlos Ruiz,test@gmail.com,Tablet,Electronics,105.49,4,1/3/2025,Shipped,United States
ORD1898,Maria Lopez,example@outlook.com,Keyboard,ELECTRONICS,1380.97,4,11/1/2025,Canceled,United States
ORD1899,Maria Lopez,,Laptop,,954.4,1,4/10/2023,Pending,Mexico
ORD1900,Carlos Ruiz,example@outlook.com,Phone,electronics,1405.26,5,4/18/2023,Delivered,
ORD1901,Jane Smith,test@gmail.com,Keyboard,Electronics,482.86,5,11/23/2023,Delivered,USA
ORD1902,Jane Smith,user@yahoo.com,Phone,,278.66,2,11/15/2024,delivered,Mexico
ORD1903,Jane Smith,user@yahoo.com,Laptop,ELECTRONICS,786.64,3,6/18/2025,Shipped,USA
ORD1904,Maria Lopez,user@yahoo.com,Tablet,electronics,283.63,5,8/8/2025,Delivered,United States
ORD1905,,,Keyboard,,1211.54,1,10/29/2025,Shipped,United States
ORD1906,Carlos Ruiz,user@yahoo.com,Tablet,ELECTRONICS,668.89,5,7/4/2024,Shipped,Mexico
ORD1907,,user@yahoo.com,Tablet,electronics,1233.66,4,12/10/2023,Canceled,USA
ORD1908,Carlos Ruiz,test@gmail.com,Keyboard,Electronics,181.11,5,11/17/2025,Canceled,
ORD1909,Carlos Ruiz,test@gmail.com,Tablet,ELECTRONICS,385.28,1,NULL,Shipped,Mexico
ORD1910,,example@outlook.com,Keyboard,electronics,1354.6,2,12/6/2023,Pending,Mexico
ORD1911,,example@outlook.com,Keyboard,ELECTRONICS,1497.1,1,8/9/2025,Delivered,usa
ORD1912,John Doe,,Phone,ELECTRONICS,1181.12,1,2/26/2023,Shipped,USA
ORD1913,,test@gmail.com,Tablet,ELECTRONICS,1498.8,2,12/12/2023,Canceled,United States
ORD1914,John Doe,user@yahoo.com,Keyboard,electronics,740.77,3,8/5/2023,delivered,United States
ORD1915,Jane Smith,test@gmail.com,Phone,Electronics,1391.72,1,10/20/2024,delivered,USA
ORD1916,,example@outlook.com,Keyboard,,806.6,4,4/1/2024,Shipped,United States
ORD1917,,user@yahoo.com,Phone,ELECTRONICS,247.68,1,12/17/2023,Pending,Mexico
ORD1918,Maria Lopez,,Phone,electronics,1050.23,2,7/27/2024,delivered,
ORD1919,John Doe,,Tablet,Electronics,1434.51,5,11/10/2024,Delivered,Mexico
ORD1920,,,Phone,,1275.94,4,1/28/2026,delivered,United States
ORD1921,Carlos Ruiz,test@gmail.com,Tablet,Electronics,1286.09,5,7/18/2024,Shipped,USA
ORD1922,Jane Smith,,Tablet,electronics,571.08,1,7/3/2024,delivered,
ORD1923,Jane Smith,,Tablet,,1243.2,1,1/15/2024,Canceled,Mexico
ORD1924,Carlos Ruiz,test@gmail.com,Monitor,ELECTRONICS,712.51,2,2/20/2023,Delivered,United States
ORD1925,,example@outlook.com,Tablet,electronics,1104.85,1,4/14/2023,Canceled,Mexico
ORD1926,Carlos Ruiz,user@yahoo.com,Phone,electronics,1477.23,4,12/10/2025,Delivered,usa
ORD1927,,user@yahoo.com,Monitor,electronics,1269.22,3,8/20/2024,Delivered,usa
ORD1928,Carlos Ruiz,,Tablet,,779.51,3,12/6/2024,Delivered,Mexico
ORD1929,Jane Smith,test@gmail.com,Phone,Electronics,338.65,3,6/18/2023,Canceled,
ORD1930,,user@yahoo.com,Laptop,Electronics,555.77,4,5/12/2025,Pending,
ORD1931,Jane Smith,user@yahoo.com,Phone,Electronics,636.06,1,6/14/2024,delivered,Mexico
ORD1932,,user@yahoo.com,Monitor,ELECTRONICS,180.22,5,12/1/2024,delivered,United States
ORD1933,Jane Smith,user@yahoo.com,Monitor,electronics,,4,2/20/2023,Delivered,United States
ORD1934,,,Monitor,,266.24,1,6/18/2025,Delivered,
ORD1935,Carlos Ruiz,,Phone,electronics,,2,8/28/2025,Canceled,USA
ORD1936,John Doe,user@yahoo.com,Phone,,962.57,1,NULL,Pending,Mexico
ORD1937,Maria Lopez,,Keyboard,electronics,202.05,4,1/8/2024,Shipped,United States
ORD1938,Carlos Ruiz,,Keyboard,Electronics,538.78,5,10/26/2024,Shipped,USA
,Carlos Ruiz,,Tablet,,329.79,5,9/30/2025,Delivered,USA
ORD1940,Jane Smith,example@outlook.com,Monitor,Electronics,829.08,4,10/22/2024,delivered,USA
ORD1941,,,Laptop,ELECTRONICS,1217.99,5,4/26/2025,Canceled,
ORD1942,Maria Lopez,example@outlook.com,Tablet,electronics,109.48,2,8/24/2025,delivered,
ORD1943,Jane Smith,,Phone,,1003.13,4,12/2/2025,Shipped,
ORD1944,John Doe,,Monitor,,342.26,3,9/11/2023,Canceled,United States
ORD1945,Carlos Ruiz,test@gmail.com,Keyboard,Electronics,1188.23,4,1/27/2024,Pending,
ORD1946,Maria Lopez,,Keyboard,ELECTRONICS,632.02,3,2/25/2023,Shipped,usa
ORD1947,Maria Lopez,,Phone,ELECTRONICS,1468.87,1,10/28/2024,Canceled,USA
ORD1948,Carlos Ruiz,,Keyboard,Electronics,1137.11,4,2/25/2026,Shipped,
ORD1949,Maria Lopez,,Tablet,Electronics,707.77,1,10/23/2024,delivered,Mexico
ORD1950,,test@gmail.com,Monitor,,1128.3,5,2/14/2024,Shipped,usa
ORD1951,,example@outlook.com,Phone,ELECTRONICS,711.93,1,4/18/2023,Canceled,Mexico
ORD1952,John Doe,user@yahoo.com,Keyboard,Electronics,1344.63,4,1/22/2024,Pending,
ORD1953,Jane Smith,,Tablet,,1452.99,5,9/6/2025,Canceled,United States
ORD1954,Maria Lopez,,Laptop,Electronics,559.31,5,11/10/2023,Canceled,USA
ORD1955,,example@outlook.com,Phone,ELECTRONICS,605.5,2,NULL,delivered,usa
ORD1956,,test@gmail.com,Keyboard,Electronics,750.36,1,8/9/2023,Pending,
ORD1957,Jane Smith,,Laptop,Electronics,1334.82,3,10/4/2024,Delivered,usa
ORD1958,John Doe,test@gmail.com,Keyboard,,480.76,2,6/19/2024,delivered,usa
ORD1959,Carlos Ruiz,,Phone,ELECTRONICS,1181.33,2,11/27/2023,delivered,United States
ORD1960,,example@outlook.com,Monitor,electronics,1213.2,5,6/25/2025,Delivered,Mexico
ORD1961,Maria Lopez,test@gmail.com,Tablet,Electronics,238.95,2,NULL,Shipped,usa
ORD1962,John Doe,example@outlook.com,Phone,,465.37,1,5/5/2023,Canceled,
ORD1963,Maria Lopez,,Phone,ELECTRONICS,607.85,4,10/23/2023,Pending,United States
ORD1964,John Doe,,Laptop,electronics,,1,8/22/2025,Delivered,usa
ORD1965,John Doe,example@outlook.com,Monitor,electronics,,3,10/17/2023,Pending,USA
ORD1966,Maria Lopez,,Monitor,electronics,1091.05,4,7/9/2023,Shipped,Mexico
ORD1967,Carlos Ruiz,test@gmail.com,Laptop,ELECTRONICS,128.49,5,12/17/2024,delivered,USA
ORD1968,Maria Lopez,example@outlook.com,Tablet,,428.48,1,10/22/2024,Shipped,
ORD1969,Carlos Ruiz,user@yahoo.com,Phone,Electronics,696.36,4,6/16/2024,Shipped,usa
ORD1970,Maria Lopez,,Phone,,1206.09,2,12/20/2024,Delivered,Mexico
ORD1971,John Doe,test@gmail.com,Laptop,,102.38,1,11/13/2025,Canceled,
ORD1972,Carlos Ruiz,,Phone,electronics,719.01,3,5/7/2023,Canceled,usa
ORD1973,,user@yahoo.com,Tablet,Electronics,1465.63,3,5/4/2023,Shipped,usa
ORD1974,Maria Lopez,example@outlook.com,Tablet,,95.83,1,11/25/2023,Delivered,usa
ORD1975,,user@yahoo.com,Monitor,,218.95,5,5/2/2024,Canceled,usa
ORD1976,Carlos Ruiz,example@outlook.com,Laptop,ELECTRONICS,690.88,5,5/5/2024,Pending,usa
ORD1977,Maria Lopez,user@yahoo.com,Laptop,electronics,943.02,4,11/17/2025,Delivered,usa
ORD1978,Jane Smith,test@gmail.com,Monitor,ELECTRONICS,1205.21,5,6/2/2024,Canceled,usa
ORD1979,Jane Smith,example@outlook.com,Phone,Electronics,925.25,1,7/16/2023,Delivered,usa
ORD1980,Jane Smith,,Keyboard,,191.09,2,10/27/2024,Canceled,Mexico
ORD1981,Carlos Ruiz,,Laptop,Electronics,1022.98,1,6/24/2025,Canceled,usa
ORD1982,Carlos Ruiz,user@yahoo.com,Tablet,ELECTRONICS,106.29,2,3/27/2025,Pending,USA
ORD1983,,user@yahoo.com,Keyboard,Electronics,,4,4/10/2024,Shipped,USA
ORD1984,,user@yahoo.com,Laptop,Electronics,219.03,5,5/23/2025,Canceled,USA
ORD1985,Maria Lopez,user@yahoo.com,Monitor,electronics,145.88,5,12/17/2023,Canceled,Mexico
ORD1986,John Doe,test@gmail.com,Phone,electronics,974.17,4,5/3/2025,Pending,
ORD1987,Maria Lopez,example@outlook.com,Phone,,692.48,5,12/12/2025,Canceled,usa
ORD1988,John Doe,example@outlook.com,Phone,,887.1,2,5/5/2025,Delivered,usa
ORD1989,Jane Smith,,Tablet,ELECTRONICS,355.89,5,5/4/2024,Pending,USA
ORD1990,,test@gmail.com,Phone,Electronics,1169.28,4,4/23/2024,Shipped,USA
ORD1991,Carlos Ruiz,test@gmail.com,Tablet,,278.55,3,6/18/2023,Delivered,USA
ORD1992,Carlos Ruiz,example@outlook.com,Keyboard,ELECTRONICS,1080.28,2,3/14/2024,Shipped,usa
ORD1993,Carlos Ruiz,example@outlook.com,Phone,,1472.56,5,3/11/2024,Pending,United States
ORD1994,Carlos Ruiz,example@outlook.com,Phone,ELECTRONICS,1404.33,3,NULL,Shipped,USA
ORD1995,Jane Smith,example@outlook.com,Phone,,345.48,5,5/23/2023,Pending,
ORD1996,Jane Smith,user@yahoo.com,Phone,ELECTRONICS,1460.02,2,11/1/2023,Shipped,United States
ORD1997,,user@yahoo.com,Keyboard,,266.76,5,6/24/2024,delivered,usa
,,example@outlook.com,Tablet,Electronics,1370.09,4,3/9/2025,Shipped,usa
ORD1999,Jane Smith,user@yahoo.com,Monitor,electronics,944.42,2,10/13/2025,Delivered,United States
ORD2000,Maria Lopez,test@gmail.com,Tablet,Electronics,121.15,1,12/26/2023,Delivered,usa
ORD2001,Jane Smith,test@gmail.com,Laptop,electronics,65.12,3,3/29/2024,Shipped,United States
ORD2002,Maria Lopez,example@outlook.com,Phone,ELECTRONICS,433.88,5,11/3/2024,Pending,United States
ORD2003,Maria Lopez,example@outlook.com,Tablet,,273.6,4,2/8/2025,delivered,usa
ORD2004,,test@gmail.com,Monitor,Electronics,162.76,2,10/14/2023,Canceled,usa
ORD2005,Jane Smith,test@gmail.com,Keyboard,ELECTRONICS,280.41,1,4/25/2023,delivered,USA
ORD2006,Maria Lopez,test@gmail.com,Laptop,Electronics,174.11,5,4/20/2023,delivered,Mexico
ORD2007,Jane Smith,test@gmail.com,Phone,ELECTRONICS,850.21,3,11/29/2023,Shipped,usa
ORD2008,Carlos Ruiz,example@outlook.com,Laptop,ELECTRONICS,246.06,4,1/29/2026,delivered,USA
ORD2009,,,Tablet,ELECTRONICS,119.6,3,7/19/2025,Canceled,Mexico
ORD2010,John Doe,example@outlook.com,Monitor,Electronics,624.12,5,10/21/2024,delivered,
ORD2011,Carlos Ruiz,example@outlook.com,Phone,,1037.28,3,12/14/2023,delivered,
ORD2012,Maria Lopez,example@outlook.com,Keyboard,electronics,1104.38,4,12/4/2024,Shipped,
,John Doe,,Monitor,,266.89,4,5/3/2024,Canceled,Mexico
ORD2014,Carlos Ruiz,example@outlook.com,Monitor,ELECTRONICS,1095.58,4,2/16/2026,delivered,United States
ORD2015,Carlos Ruiz,user@yahoo.com,Laptop,Electronics,970.69,1,2/14/2024,Canceled,Mexico
ORD2016,Maria Lopez,,Monitor,,658.38,4,5/5/2024,Pending,Mexico
ORD2017,Jane Smith,,Tablet,ELECTRONICS,383.93,2,NULL,Pending,USA
ORD2018,Jane Smith,example@outlook.com,Tablet,ELECTRONICS,808.92,2,11/12/2023,Pending,USA
ORD2019,,,Keyboard,electronics,209.34,3,5/29/2023,Shipped,
ORD2020,,test@gmail.com,Keyboard,electronics,103.28,1,3/6/2023,Delivered,USA
ORD2021,Jane Smith,test@gmail.com,Phone,Electronics,1428.78,3,7/18/2025,Shipped,United States
ORD2022,Carlos Ruiz,,Phone,Electronics,1243.17,5,1/6/2024,Shipped,USA
ORD2023,Carlos Ruiz,,Monitor,,1400.28,1,6/4/2023,Delivered,USA
ORD2024,John Doe,,Phone,,513.03,2,10/13/2024,Delivered,USA
ORD2025,,user@yahoo.com,Keyboard,electronics,491.62,5,9/19/2023,Shipped,USA
ORD2026,John Doe,test@gmail.com,Phone,electronics,175.92,4,2/10/2026,delivered,usa
ORD2027,,example@outlook.com,Laptop,electronics,198.48,5,2/22/2025,delivered,usa
ORD2028,Jane Smith,,Tablet,,,1,9/2/2025,Canceled,usa
ORD2029,,example@outlook.com,Tablet,,1386.57,4,2/11/2023,Canceled,usa
,Carlos Ruiz,,Phone,electronics,1119.02,1,5/8/2023,delivered,usa
ORD2031,John Doe,,Phone,electronics,1465.96,2,2/9/2023,Shipped,
ORD2032,Carlos Ruiz,test@gmail.com,Laptop,,,4,8/21/2023,Delivered,usa
ORD2033,Carlos Ruiz,example@outlook.com,Phone,Electronics,1143.78,4,2/8/2024,Shipped,Mexico
ORD2034,Maria Lopez,test@gmail.com,Tablet,ELECTRONICS,872.57,4,NULL,Pending,Mexico
ORD2035,Maria Lopez,,Keyboard,,1030.82,4,10/29/2025,delivered,USA
ORD2036,Maria Lopez,example@outlook.com,Tablet,,597.79,5,11/15/2023,Pending,Mexico
ORD2037,,test@gmail.com,Monitor,Electronics,1044.46,5,9/6/2025,delivered,usa
ORD2038,John Doe,example@outlook.com,Keyboard,,226.2,3,10/5/2025,delivered,Mexico
ORD2039,John Doe,user@yahoo.com,Phone,,949.15,4,11/22/2024,Delivered,
ORD2040,John Doe,user@yahoo.com,Tablet,Electronics,1191.77,1,5/8/2023,Delivered,USA
ORD2041,Jane Smith,,Phone,,1167.77,3,4/26/2023,Delivered,United States
ORD2042,Carlos Ruiz,example@outlook.com,Monitor,,1256.39,4,3/30/2024,Delivered,
ORD2043,Maria Lopez,,Monitor,Electronics,1137.15,4,NULL,delivered,Mexico
ORD2044,,test@gmail.com,Tablet,electronics,1333.43,5,4/13/2025,Pending,United States
ORD2045,,user@yahoo.com,Keyboard,electronics,1204.76,1,5/10/2025,Shipped,
ORD2046,John Doe,test@gmail.com,Tablet,electronics,524.72,5,2/1/2023,Pending,
ORD2047,,user@yahoo.com,Tablet,electronics,304.95,5,5/1/2025,Shipped,USA
ORD2048,John Doe,example@outlook.com,Monitor,Electronics,70.08,5,12/1/2023,Delivered,
ORD2049,Jane Smith,test@gmail.com,Monitor,,1225.99,1,8/3/2024,Shipped,USA
ORD2050,Jane Smith,test@gmail.com,Keyboard,ELECTRONICS,1258.49,3,1/16/2026,Shipped,United States
ORD2051,Jane Smith,test@gmail.com,Phone,,1469.23,2,1/23/2025,Pending,Mexico
ORD2052,Maria Lopez,test@gmail.com,Monitor,Electronics,767.56,5,7/11/2025,Canceled,
ORD2053,Maria Lopez,example@outlook.com,Tablet,,1472.16,1,2/15/2026,Pending,
ORD2054,John Doe,,Laptop,,673.19,3,2/14/2023,Canceled,
ORD2055,John Doe,test@gmail.com,Keyboard,electronics,1130.94,1,4/2/2023,Delivered,
ORD2056,Jane Smith,example@outlook.com,Phone,Electronics,587.19,3,3/26/2023,Delivered,usa
ORD2057,Jane Smith,test@gmail.com,Laptop,ELECTRONICS,1322.98,4,5/20/2024,delivered,usa
ORD2058,John Doe,test@gmail.com,Laptop,electronics,1369.19,5,3/13/2023,Delivered,Mexico
ORD2059,,,Keyboard,ELECTRONICS,1328.86,2,11/12/2023,Shipped,United States
ORD2060,Carlos Ruiz,example@outlook.com,Phone,Electronics,412.99,3,4/30/2024,Canceled,United States
ORD2061,Carlos Ruiz,user@yahoo.com,Keyboard,ELECTRONICS,622.42,2,2/8/2026,delivered,usa
ORD2062,Jane Smith,user@yahoo.com,Keyboard,Electronics,145.07,5,10/21/2025,Shipped,
ORD2063,,test@gmail.com,Monitor,,1412.01,4,5/2/2024,Shipped,United States
ORD2064,John Doe,,Laptop,ELECTRONICS,494.68,4,12/14/2024,delivered,Mexico
ORD2065,John Doe,user@yahoo.com,Tablet,ELECTRONICS,1486.01,4,4/16/2023,Shipped,usa
ORD2066,Maria Lopez,user@yahoo.com,Laptop,ELECTRONICS,1480.3,5,6/12/2024,Canceled,usa
ORD2067,,user@yahoo.com,Laptop,ELECTRONICS,64.1,3,4/15/2025,Delivered,
ORD2068,,test@gmail.com,Keyboard,,887.55,4,2/9/2025,Shipped,USA
ORD2069,,test@gmail.com,Keyboard,ELECTRONICS,293.33,3,2/6/2023,Pending,usa
ORD2070,John Doe,,Keyboard,ELECTRONICS,376.04,5,9/2/2025,Delivered,Mexico
ORD2071,Carlos Ruiz,user@yahoo.com,Monitor,Electronics,376.39,1,2/15/2024,Canceled,USA
ORD2072,,,Tablet,,1294.59,1,6/26/2023,Shipped,United States
ORD2073,,example@outlook.com,Monitor,electronics,1346.59,4,12/28/2024,Shipped,USA
ORD2074,John Doe,test@gmail.com,Monitor,ELECTRONICS,941.19,3,1/24/2025,Canceled,
ORD2075,,example@outlook.com,Keyboard,electronics,738.92,2,4/3/2024,Pending,Mexico
ORD2076,Jane Smith,user@yahoo.com,Tablet,,459.71,4,5/20/2025,Delivered,United States
ORD2077,,user@yahoo.com,Tablet,Electronics,1194.86,4,7/1/2023,delivered,usa
ORD2078,Maria Lopez,test@gmail.com,Keyboard,,1409.59,5,10/30/2023,Shipped,usa
ORD2079,John Doe,example@outlook.com,Laptop,,549.24,3,3/18/2024,Canceled,
ORD2080,Maria Lopez,example@outlook.com,Laptop,Electronics,521.55,5,11/22/2023,Shipped,USA
ORD2081,,test@gmail.com,Laptop,electronics,131.38,1,11/13/2025,Canceled,usa
ORD2082,Carlos Ruiz,,Phone,Electronics,542.23,4,3/12/2024,Pending,
ORD2083,Jane Smith,,Phone,Electronics,1428.75,1,6/26/2024,Canceled,United States
ORD2084,Maria Lopez,user@yahoo.com,Phone,electronics,160.31,5,4/2/2023,Delivered,Mexico
ORD2085,Maria Lopez,,Monitor,Electronics,650.98,5,6/9/2025,Shipped,USA
ORD2086,Maria Lopez,test@gmail.com,Keyboard,Electronics,57.33,3,3/12/2025,Canceled,
ORD2087,Carlos Ruiz,test@gmail.com,Phone,Electronics,528.09,4,2/17/2023,Canceled,USA
ORD2088,Carlos Ruiz,test@gmail.com,Phone,ELECTRONICS,658.61,3,NULL,delivered,USA
ORD2089,Carlos Ruiz,example@outlook.com,Tablet,Electronics,191.77,2,10/25/2024,Delivered,USA
ORD2090,Jane Smith,test@gmail.com,Monitor,Electronics,541.69,2,6/2/2025,Canceled,United States
ORD2091,,test@gmail.com,Tablet,electronics,1142.08,3,1/18/2025,Delivered,United States
ORD2092,,user@yahoo.com,Keyboard,Electronics,1067.22,4,11/24/2024,Shipped,Mexico
ORD2093,,test@gmail.com,Phone,electronics,710.72,3,5/20/2023,Delivered,United States
,,test@gmail.com,Tablet,Electronics,440.71,2,9/26/2023,Shipped,Mexico
,Jane Smith,,Monitor,ELECTRONICS,517.65,5,5/11/2024,delivered,usa
ORD2096,Carlos Ruiz,test@gmail.com,Monitor,ELECTRONICS,303.44,1,2/10/2024,Pending,
ORD2097,Carlos Ruiz,example@outlook.com,Laptop,Electronics,258.91,3,2/2/2023,Pending,
ORD2098,Jane Smith,,Keyboard,ELECTRONICS,608.88,5,6/6/2024,Pending,Mexico
ORD2099,Maria Lopez,user@yahoo.com,Tablet,Electronics,146.59,4,12/1/2025,Pending,usa
ORD2100,John Doe,test@gmail.com,Laptop,electronics,270.93,3,12/25/2023,Shipped,United States
ORD2101,Jane Smith,test@gmail.com,Tablet,ELECTRONICS,367.1,1,3/17/2023,delivered,Mexico
ORD2102,John Doe,user@yahoo.com,Tablet,,415.31,5,7/8/2024,Pending,United States
ORD2103,Maria Lopez,test@gmail.com,Phone,ELECTRONICS,599.32,5,3/23/2023,Shipped,
ORD2104,Jane Smith,user@yahoo.com,Tablet,ELECTRONICS,918.23,1,5/28/2025,Delivered,usa
ORD2105,John Doe,,Laptop,electronics,57.72,4,8/9/2023,Delivered,United States
ORD2106,,,Keyboard,Electronics,949.86,2,11/1/2025,Canceled,Mexico
ORD2107,,test@gmail.com,Phone,Electronics,757.04,4,7/26/2024,delivered,usa
ORD2108,,,Phone,ELECTRONICS,150.77,5,5/2/2023,Delivered,United States
ORD2109,Carlos Ruiz,example@outlook.com,Phone,Electronics,1238.46,5,12/31/2024,Canceled,United States
ORD2110,,,Keyboard,ELECTRONICS,,3,6/6/2024,delivered,usa
ORD2111,Carlos Ruiz,user@yahoo.com,Tablet,Electronics,143.01,3,3/5/2023,Pending,usa
ORD2112,,user@yahoo.com,Phone,ELECTRONICS,687.08,1,5/18/2023,Delivered,United States
ORD2113,Jane Smith,example@outlook.com,Laptop,electronics,1250.52,3,11/20/2025,Shipped,USA
ORD2114,,test@gmail.com,Laptop,Electronics,867.62,2,11/12/2025,Shipped,usa
ORD2115,Carlos Ruiz,,Keyboard,,1436.8,2,12/4/2023,Delivered,usa
ORD2116,Carlos Ruiz,,Monitor,,1396.72,4,1/16/2023,Pending,USA
ORD2117,,,Keyboard,Electronics,961.32,5,11/17/2023,Delivered,usa
ORD2118,Maria Lopez,example@outlook.com,Tablet,Electronics,486.69,5,4/26/2023,Canceled,USA
,Jane Smith,test@gmail.com,Monitor,electronics,312.5,4,NULL,Canceled,United States
ORD2120,Maria Lopez,test@gmail.com,Tablet,ELECTRONICS,928.78,3,3/12/2025,Pending,USA
ORD2121,Carlos Ruiz,user@yahoo.com,Monitor,electronics,238.89,4,10/25/2024,delivered,usa
,Maria Lopez,user@yahoo.com,Keyboard,electronics,785.58,3,10/13/2025,Pending,USA
ORD2123,Maria Lopez,,Phone,ELECTRONICS,1055.05,5,7/25/2025,Canceled,United States
ORD2124,Jane Smith,user@yahoo.com,Laptop,electronics,1458.95,5,6/6/2023,delivered,
ORD2125,,user@yahoo.com,Tablet,Electronics,504.63,1,4/27/2024,Shipped,
ORD2126,Maria Lopez,,Laptop,,1304.13,2,10/11/2023,Pending,USA
ORD2127,John Doe,example@outlook.com,Keyboard,ELECTRONICS,664.74,3,6/17/2025,Shipped,United States
ORD2128,Maria Lopez,,Laptop,,103.17,2,12/5/2023,Delivered,United States
ORD2129,,example@outlook.com,Monitor,ELECTRONICS,461.01,2,2/28/2023,Pending,
ORD2130,Jane Smith,test@gmail.com,Laptop,ELECTRONICS,741.83,1,2/5/2026,delivered,
,Jane Smith,example@outlook.com,Phone,electronics,1170.01,1,7/12/2023,Canceled,
ORD2132,Jane Smith,,Keyboard,ELECTRONICS,353.7,5,1/24/2024,Shipped,
ORD2133,Maria Lopez,user@yahoo.com,Monitor,ELECTRONICS,484.54,3,4/28/2025,Pending,USA
ORD2134,Carlos Ruiz,test@gmail.com,Monitor,Electronics,188.75,1,9/4/2023,Delivered,Mexico
ORD2135,Maria Lopez,,Monitor,,967.88,3,NULL,Delivered,United States
ORD2136,Carlos Ruiz,user@yahoo.com,Phone,Electronics,823.85,5,7/24/2023,Canceled,United States
ORD2137,,example@outlook.com,Tablet,,808.02,5,5/30/2025,Canceled,usa
ORD2138,John Doe,,Phone,,474.53,4,8/3/2023,Delivered,United States
ORD2139,Carlos Ruiz,user@yahoo.com,Tablet,,833.52,1,4/9/2024,delivered,
ORD2140,Maria Lopez,example@outlook.com,Keyboard,Electronics,1212.01,5,9/30/2025,Delivered,United States
